Maintenance_ID,Aircraft_ID,Aircraft_Type,Maintenance_Type,Maintenance_Category,Scheduled_Date,Actual_Start_Date,Completion_Date,Budgeted_Cost,Actual_Cost,Labor_Hours,Parts_Cost,Vendor,Priority,Status,Location,Downtime_Hours,Technician_Count,Cost_Variance,Cost_Variance_Percent,Maintenance_Duration,Delay_Flag,High_Cost_Flag,Maintenance_Year,Maintenance_Month
M4746,A33,B737,scheduled,Hydraulics,2024-07-28,2024-08-01,2024-08-02,49255.0,65509.0,26.0,46308.978087649404,InHouse,High,Completed,Frankfurt,26.0,5.559125085440875,16254.0,32.9996954623896,1,Yes,No,2024,7
M2291,A47,B777,Scheduled,LandingGear,2022-10-30,2022-10-30,2022-10-31,110164.0,85239.29113067027,76.25535055350554,16835.0,InHouse,High,completed,Dallas,76.25535055350554,9.0,-24924.708869329726,-22.625094286091397,1,No,No,2022,10
M4014,A34,A-320,Unscheduled,Structure,2023-02-01,2023-02-07,2023-02-08,8602.0,8448.0,105.0,46308.978087649404,InHouse,High,InProgress,Amsterdam,133.0,5.0,-154.0,-1.7902813299232736,1,Yes,No,2023,2
M4654,A01,B787,Preventive,LandingGear,2023-06-12,2023-06-12,2023-06-13,78913.65527065528,30856.0,56.0,75948.0,InHouse,Critical,completed,Dallas,56.0,5.559125085440875,-48057.655270655276,-60.89903592201986,1,No,No,2023,6
M2070,A19,B737,Emergency,Engine,2022-09-26,2022-09-26,2022-09-26,103290.0,151241.0,110.74154067674586,46308.978087649404,V-C,Medium,completed,NewYork,134.0,1.0,47951.0,46.42366153548262,0,No,Yes,2022,9
M3160,A32,B777,scheduled,Engine,2024-02-17,2024-02-28,2024-03-03,8496.0,6997.0,76.25535055350554,46308.978087649404,InHouse,Medium,completed,Amsterdam,76.25535055350554,1.0,-1499.0,-17.643596986817325,4,Yes,No,2024,2
M4804,A29,A-320,scheduled,Hydraulics,2022-05-03,2022-05-03,2022-05-12,66755.0,76363.0,92.0,46308.978087649404,InHouse,High,completed,Dallas,92.0,5.559125085440875,9608.0,14.392929368586623,9,No,No,2022,5
M966,A43,A320,Preventive,Engine,2023-07-30,2023-08-11,2023-08-14,70376.0,104219.0,110.74154067674586,6161.0,InHouse,Low,Cancelled,Dallas,127.0,3.0,33843.0,48.08883710355803,3,Yes,Yes,2023,7
M4367,A05,B787,Preventive,Engine,2023-07-04,2023-07-14,2023-07-15,111953.0,144075.0,76.25535055350554,15160.0,V-B,High,Delayed,NewYork,76.25535055350554,10.0,32122.0,28.69239770260734,1,Yes,Yes,2023,7
M3046,A10,B737,Emergency,LandingGear,2022-10-29,2022-10-29,2022-10-30,64742.0,85496.0,77.0,46308.978087649404,InHouse,Low,Cancelled,Tokyo,77.0,5.559125085440875,20754.0,32.056470297488495,1,No,Yes,2022,10
M4808,A42,A350,Scheduled,Engine,2022-01-17,2022-01-17,2022-01-28,78913.65527065528,106859.0,76.25535055350554,44940.0,inhouse,High,Completed,Dubai,76.25535055350554,10.0,27945.344729344724,35.412558996917284,11,No,Yes,2022,1
M4856,A28,B737,scheduled,LandingGear,2022-08-13,2022-08-13,2022-08-14,78913.65527065528,17715.0,76.25535055350554,89003.0,InHouse,Medium,Completed,Frankfurt,76.25535055350554,5.0,-61198.655270655276,-77.55141370749877,1,No,No,2022,8
M384,A30,b737,Scheduled,Structure,2022-08-27,2022-09-02,2022-09-03,78913.65527065528,4301.0,58.0,46308.978087649404,InHouse,Low,Completed,London,94.0,9.0,-74612.65527065528,-94.54973922415762,1,Yes,No,2022,8
M1881,A06,B787,Scheduled,Hydraulics,2022-10-15,2022-10-15,2022-10-16,140946.0,120376.0,76.25535055350554,46308.978087649404,InHouse,Critical,completed,London,76.25535055350554,9.0,-20570.0,-14.594241766350233,1,No,Yes,2022,10
M4445,A45,A-320,Preventive,LandingGear,2022-11-07,2022-11-07,2022-11-20,126046.0,97669.0,110.74154067674586,51704.0,V-C,Medium,Completed,Paris,116.0,2.0,-28377.0,-22.513209463211844,13,No,Yes,2022,11
M4998,A13,A-320,scheduled,Avionics,2022-04-25,2022-04-25,2022-05-07,104696.0,85239.29113067027,12.0,46308.978087649404,V-A,Low,completed,LosAngeles,12.0,6.0,-19456.708869329726,-18.58400403962876,12,No,No,2022,4
M3400,A39,b737,Preventive,Electrical,2023-04-03,2023-04-08,2023-04-10,94443.0,69897.0,48.0,8832.0,inhouse,High,completed,Frankfurt,76.25535055350554,5.559125085440875,-24546.0,-25.990279851338904,2,Yes,No,2023,4
M2362,A04,B787,Scheduled,Avionics,2024-06-17,2024-06-17,2024-06-23,130621.0,85239.29113067027,70.0,46308.978087649404,inhouse,High,Cancelled,Dallas,70.0,5.559125085440875,-45381.70886932973,-34.74304198354761,6,No,No,2024,6
M4661,A45,B737,scheduled,Engine,2023-01-18,2023-01-18,2023-01-19,78913.65527065528,41260.0,75.0,59419.0,InHouse,High,completed,Dallas,76.25535055350554,3.0,-37653.655270655276,-47.715005902986114,1,No,No,2023,1
M1337,A09,B737,Unscheduled,LandingGear,2024-09-12,2024-09-12,2024-09-15,59688.0,85239.29113067027,76.25535055350554,49488.0,V-A,Critical,completed,Dallas,76.25535055350554,9.0,25551.291130670274,42.808087271596094,3,No,No,2024,9
M2247,A52,B737,Emergency,Hydraulics,2022-07-26,2022-07-29,2022-08-03,49297.0,61108.0,76.25535055350554,65479.0,inhouse,Critical,completed,NewYork,76.25535055350554,7.0,11811.0,23.958861594011807,5,Yes,No,2022,7
M4694,A59,B737,Emergency,Structure,2022-03-12,2022-03-12,2022-03-12,68872.0,85239.29113067027,14.0,64488.0,inhouse,Medium,Completed,London,14.0,6.0,16367.291130670274,23.764797204481173,0,No,No,2022,3
M1465,A50,A-320,Scheduled,Avionics,2022-05-03,2022-05-03,2022-05-04,78913.65527065528,100410.0,57.0,46308.978087649404,inhouse,High,completed,Frankfurt,57.0,5.559125085440875,21496.344729344724,27.240335852670007,1,No,Yes,2022,5
M3081,A34,B737,scheduled,Engine,2022-03-09,2022-03-16,2022-03-20,121936.0,85239.29113067027,76.25535055350554,21890.0,inhouse,High,Delayed,Toronto,76.25535055350554,5.0,-36696.70886932973,-30.095057135980944,4,Yes,No,2022,3
M1252,A21,B777,scheduled,Engine,2023-02-25,2023-02-26,2023-02-27,78913.65527065528,85239.29113067027,82.0,64636.0,InHouse,Critical,completed,Dallas,82.0,3.0,6325.635860014998,8.015895143013658,1,Yes,No,2023,2
M3106,A16,A350,Unscheduled,Structure,2023-06-04,2023-06-12,2023-06-17,32737.0,42563.0,8.0,48224.0,InHouse,Medium,Cancelled,Mumbai,50.0,6.0,9826.0,30.014967773467333,5,Yes,No,2023,6
M841,A17,b737,Emergency,Electrical,2023-08-13,2023-08-23,2023-08-27,129144.0,176575.0,76.25535055350554,46308.978087649404,InHouse,High,completed,Mumbai,76.25535055350554,5.559125085440875,47431.0,36.72721922814842,4,Yes,Yes,2023,8
M632,A37,A320,Preventive,Structure,2024-06-05,2024-06-05,2024-06-06,124939.0,152888.0,55.0,39152.0,InHouse,High,InProgress,Dallas,55.0,5.559125085440875,27949.0,22.37011661690905,1,No,Yes,2024,6
M1975,A24,B787,Preventive,Hydraulics,2023-02-19,2023-02-19,2023-02-20,34505.0,33698.0,36.0,7678.0,InHouse,Critical,Completed,London,69.0,5.559125085440875,-807.0,-2.3387914794957254,1,No,No,2023,2
M4155,A03,B777,scheduled,Hydraulics,2022-06-08,2022-06-08,2022-06-11,78913.65527065528,90943.0,74.0,46308.978087649404,V-C,Low,Completed,Dallas,74.0,10.0,12029.344729344724,15.243679548345469,3,No,Yes,2022,6
M3788,A06,b737,scheduled,Avionics,2023-09-03,2023-09-03,2023-09-04,78913.65527065528,8835.0,76.25535055350554,18379.0,InHouse,High,Completed,Chennai,76.25535055350554,1.0,-70078.65527065528,-88.80421902939608,1,No,No,2023,9
M1432,A51,B777,scheduled,Electrical,2023-05-07,2023-05-16,2023-05-19,146868.0,136713.0,64.0,79745.0,InHouse,Medium,InProgress,Dallas,64.0,9.0,-10155.0,-6.914372089222976,3,Yes,Yes,2023,5
M2974,A33,B737,Unscheduled,Engine,2024-02-01,2024-02-08,2024-02-13,62776.0,47675.0,76.25535055350554,3646.0,V-C,High,completed,Frankfurt,76.25535055350554,10.0,-15101.0,-24.055371479546324,5,Yes,No,2024,2
M548,A35,B737,Emergency,Avionics,2023-01-27,2023-01-27,2023-01-28,35053.0,52012.0,48.0,46308.978087649404,InHouse,High,completed,Dallas,48.0,5.559125085440875,16959.0,48.381023022280544,1,No,No,2023,1
M4270,A59,b737,Scheduled,Avionics,2023-07-02,2023-07-13,2023-07-17,99786.0,127236.0,45.0,8255.0,InHouse,Medium,Delayed,Dallas,45.0,2.0,27450.0,27.50886897961638,4,Yes,Yes,2023,7
M4881,A22,b737,Preventive,Hydraulics,2023-12-27,2023-12-27,2023-12-28,116939.0,85239.29113067027,82.0,82088.0,InHouse,Low,completed,Dallas,82.0,4.0,-31699.708869329726,-27.107901443769595,1,No,No,2023,12
M4943,A60,B737,Scheduled,Structure,2023-12-04,2023-12-04,2023-12-08,88002.0,85239.29113067027,76.25535055350554,46308.978087649404,InHouse,High,completed,Toronto,76.25535055350554,9.0,-2762.7088693297264,-3.1393705476349703,4,No,No,2023,12
M4727,A13,A350,scheduled,Structure,2024-09-18,2024-09-18,2024-09-19,78913.65527065528,85239.29113067027,62.0,46308.978087649404,V-A,Critical,completed,Mumbai,62.0,4.0,6325.635860014998,8.015895143013658,1,No,No,2024,9
M1862,A19,B777,scheduled,Structure,2023-11-30,2023-11-30,2023-12-16,78913.65527065528,85239.29113067027,75.0,46308.978087649404,InHouse,High,completed,Atlanta,75.0,6.0,6325.635860014998,8.015895143013658,16,No,No,2023,11
M3561,A19,B777,Emergency,LandingGear,2022-01-02,2022-01-07,2022-01-08,90344.0,70532.0,76.25535055350554,48592.0,InHouse,Medium,completed,LosAngeles,76.25535055350554,6.0,-19812.0,-21.929513858142215,1,Yes,No,2022,1
M638,A08,B737,Unscheduled,Electrical,2024-06-01,2024-06-01,2024-06-03,78913.65527065528,163850.0,57.0,86542.0,InHouse,High,completed,Dallas,76.25535055350554,5.559125085440875,84936.34472934472,107.63199909829679,2,No,Yes,2024,6
M4735,A33,B737,scheduled,Electrical,2023-03-12,2023-03-12,2023-03-17,78913.65527065528,85239.29113067027,22.0,46308.978087649404,InHouse,High,Completed,Paris,22.0,8.0,6325.635860014998,8.015895143013658,5,No,No,2023,3
M4351,A42,B777,Scheduled,Electrical,2024-06-01,2024-06-12,2024-06-13,70605.0,79764.0,71.0,34128.0,V-C,High,completed,Dallas,71.0,5.559125085440875,9159.0,12.972169109836415,1,Yes,No,2024,6
M3955,A31,A320,scheduled,LandingGear,2024-07-13,2024-07-21,2024-07-22,34990.0,42002.0,110.74154067674586,46308.978087649404,V-A,High,Delayed,Amsterdam,144.0,7.0,7012.0,20.04001143183767,1,Yes,No,2024,7
M3530,A36,A350,scheduled,Engine,2023-11-25,2023-11-25,2023-12-12,6173.0,5909.0,91.0,61812.0,InHouse,High,Delayed,Chennai,91.0,2.0,-264.0,-4.276688806091042,17,No,No,2023,11
M3756,A18,B777,scheduled,Electrical,2022-07-27,2022-08-08,2022-08-09,93100.0,85239.29113067027,105.0,65028.0,inhouse,Low,Cancelled,Amsterdam,133.0,5.559125085440875,-7860.708869329726,-8.443296315069523,1,Yes,No,2022,7
M547,A26,B787,scheduled,Hydraulics,2024-04-29,2024-04-29,2024-05-11,144865.0,85239.29113067027,10.0,45558.0,InHouse,High,Cancelled,Dallas,76.25535055350554,5.559125085440875,-59625.70886932973,-41.15949944384753,12,No,No,2024,4
M1450,A32,A-320,scheduled,Engine,2024-05-19,2024-05-19,2024-05-19,78913.65527065528,82462.0,47.0,45113.0,InHouse,Critical,Completed,Dallas,47.0,2.0,3548.3447293447243,4.496490141249619,0,No,No,2024,5
M1901,A37,B737,scheduled,Engine,2022-12-22,2022-12-26,2022-12-28,145839.0,146856.0,64.0,46308.978087649404,V-B,Critical,completed,Toronto,64.0,5.559125085440875,1017.0,0.6973443317631086,2,Yes,Yes,2022,12
M2758,A48,B737,scheduled,Hydraulics,2023-12-25,2023-12-25,2023-12-26,78913.65527065528,85239.29113067027,11.0,46308.978087649404,V-B,High,completed,Dallas,11.0,5.559125085440875,6325.635860014998,8.015895143013658,1,No,No,2023,12
M2029,A30,B777,Scheduled,Engine,2022-02-26,2022-03-03,2022-03-07,78913.65527065528,91644.0,76.25535055350554,23428.0,InHouse,High,completed,Atlanta,76.25535055350554,1.0,12730.344729344724,16.131992220715965,4,Yes,Yes,2022,2
M2302,A59,B787,Scheduled,Hydraulics,2022-01-31,2022-02-09,2022-02-09,78913.65527065528,85239.29113067027,76.25535055350554,18262.0,InHouse,Medium,Delayed,Paris,76.25535055350554,10.0,6325.635860014998,8.015895143013658,0,Yes,No,2022,1
M1886,A32,B737,Unscheduled,Structure,2022-04-27,2022-04-30,2022-04-30,135964.0,103534.0,54.0,46308.978087649404,V-A,High,InProgress,Dallas,54.0,5.559125085440875,-32430.0,-23.851901974051955,0,Yes,Yes,2022,4
M1643,A47,B737,Emergency,Avionics,2023-03-29,2023-03-29,2023-03-30,103402.0,152507.0,29.0,46308.978087649404,InHouse,Critical,Delayed,Tokyo,76.25535055350554,5.559125085440875,49105.0,47.48941026285758,1,No,Yes,2023,3
M4204,A35,A320,Emergency,Electrical,2022-08-06,2022-08-08,2022-08-11,78913.65527065528,104533.0,34.0,46308.978087649404,InHouse,High,InProgress,Dallas,34.0,5.0,25619.344729344724,32.46503363895184,3,Yes,Yes,2022,8
M837,A41,b737,Unscheduled,Engine,2023-08-16,2023-08-16,2023-08-27,78913.65527065528,150601.0,58.0,46308.978087649404,InHouse,High,completed,Dubai,58.0,7.0,71687.34472934472,90.84276286971374,11,No,Yes,2023,8
M2185,A57,B737,Emergency,Electrical,2022-01-05,2022-01-05,2022-01-06,78913.65527065528,62837.0,58.0,24854.0,InHouse,High,completed,Tokyo,58.0,5.0,-16076.655270655276,-20.372463061704757,1,No,No,2022,1
M1583,A15,b737,Unscheduled,Hydraulics,2023-02-26,2023-03-08,2023-03-08,93463.0,132674.0,76.25535055350554,56680.0,InHouse,High,InProgress,Dallas,76.25535055350554,5.559125085440875,39211.0,41.95350031563292,0,Yes,Yes,2023,2
M4933,A43,A350,Unscheduled,LandingGear,2023-05-22,2023-05-29,2023-06-03,128395.0,141760.0,18.0,46308.978087649404,InHouse,High,Cancelled,Tokyo,108.0,8.0,13365.0,10.409283850617236,5,Yes,Yes,2023,5
M4473,A29,B777,scheduled,Electrical,2024-09-10,2024-09-14,2024-09-15,77173.0,57911.0,12.0,89294.0,V-A,Low,Delayed,Paris,76.25535055350554,9.0,-19262.0,-24.95950656317624,1,Yes,No,2024,9
M3605,A06,A-320,scheduled,Structure,2022-02-06,2022-02-08,2022-02-11,46073.0,85239.29113067027,89.0,19602.0,V-C,Medium,completed,NewYork,89.0,5.559125085440875,39166.29113067027,85.00920524096603,3,Yes,No,2022,2
M1284,A05,A-320,Preventive,LandingGear,2023-07-21,2023-07-21,2023-07-24,78913.65527065528,147094.0,76.25535055350554,67911.0,V-C,High,completed,Frankfurt,76.25535055350554,5.0,68180.34472934472,86.39866509224821,3,No,Yes,2023,7
M971,A25,B737,Scheduled,Structure,2022-01-20,2022-01-20,2022-01-21,57335.0,81623.0,136.0,46308.978087649404,InHouse,High,Delayed,Toronto,136.0,7.0,24288.0,42.36155925699834,1,No,No,2022,1
M3113,A04,A320,Unscheduled,Engine,2023-09-26,2023-10-07,2023-10-08,78913.65527065528,75261.0,76.25535055350554,10458.0,InHouse,High,completed,Dallas,76.25535055350554,5.0,-3652.6552706552757,-4.628673273500673,1,Yes,No,2023,9
M1652,A54,B737,Emergency,Avionics,2023-07-19,2023-07-23,2023-07-24,12721.0,85239.29113067027,43.0,46308.978087649404,V-B,High,completed,Dallas,43.0,5.559125085440875,72518.29113067027,570.0675350261007,1,Yes,No,2023,7
M2529,A60,B777,Unscheduled,Hydraulics,2024-01-29,2024-02-03,2024-02-04,141717.0,212387.0,15.0,2912.0,V-C,Low,completed,Atlanta,15.0,8.0,70670.0,49.86698843469732,1,Yes,Yes,2024,1
M4798,A15,B737,scheduled,Engine,2022-06-27,2022-06-27,2022-06-28,114978.0,85239.29113067027,101.0,65553.0,V-A,High,Cancelled,Chicago,101.0,5.559125085440875,-29738.708869329726,-25.86469487147952,1,No,No,2022,6
M998,A38,B777,scheduled,Avionics,2022-08-24,2022-09-05,2022-09-05,78913.65527065528,121841.0,76.25535055350554,28889.0,V-B,Critical,completed,Dallas,76.25535055350554,5.559125085440875,42927.344729344724,54.397866354199444,0,Yes,Yes,2022,8
M542,A58,B777,scheduled,Avionics,2022-01-29,2022-01-29,2022-01-30,115561.0,85239.29113067027,22.0,46308.978087649404,InHouse,Critical,completed,London,22.0,1.0,-30321.708869329726,-26.238704121052713,1,No,No,2022,1
M1133,A54,b737,Scheduled,Structure,2022-07-02,2022-07-02,2022-07-10,78913.65527065528,85239.29113067027,76.25535055350554,45555.0,V-A,Medium,Completed,Chennai,76.25535055350554,4.0,6325.635860014998,8.015895143013658,8,No,No,2022,7
M3590,A38,A350,scheduled,LandingGear,2024-03-27,2024-03-27,2024-03-28,110797.0,123217.0,76.25535055350554,60391.0,InHouse,High,Cancelled,Mumbai,76.25535055350554,6.0,12420.0,11.209689793044939,1,No,Yes,2024,3
M2259,A28,A320,Preventive,Electrical,2022-11-11,2022-11-18,2022-11-19,44102.0,85239.29113067027,62.0,8647.0,V-B,High,Cancelled,Dallas,70.0,5.559125085440875,41137.29113067027,93.27760902151891,1,Yes,No,2022,11
M4939,A23,A320,Emergency,Structure,2022-10-27,2022-10-27,2022-10-28,98151.0,143370.0,40.0,46308.978087649404,V-A,High,Delayed,London,40.0,5.559125085440875,45219.0,46.07085001681083,1,No,Yes,2022,10
M1079,A42,B737,Scheduled,Avionics,2024-05-04,2024-05-04,2024-05-12,74389.0,85239.29113067027,140.0,76964.0,InHouse,Low,Delayed,NewYork,140.0,4.0,10850.291130670274,14.585881152684232,8,No,No,2024,5
M4378,A11,A320,Unscheduled,Structure,2024-05-30,2024-06-06,2024-06-07,73876.0,77009.0,76.25535055350554,40390.0,InHouse,Low,Cancelled,NewYork,76.25535055350554,5.559125085440875,3133.0,4.240890140234988,1,Yes,No,2024,5
M3291,A45,B737,scheduled,Structure,2022-12-02,2022-12-04,2022-12-05,78913.65527065528,69124.0,31.0,38876.0,InHouse,Medium,Cancelled,LosAngeles,31.0,7.0,-9789.655270655276,-12.405527582113718,1,Yes,No,2022,12
M3183,A05,B737,Unscheduled,Engine,2023-09-08,2023-09-08,2023-09-17,61478.0,89450.0,117.0,46308.978087649404,V-C,Medium,completed,Chennai,117.0,10.0,27972.0,45.49920296691499,9,No,Yes,2023,9
M941,A60,B787,Scheduled,LandingGear,2023-06-04,2023-06-05,2023-06-09,78913.65527065528,15513.0,47.0,15126.0,V-C,High,completed,Dallas,47.0,5.559125085440875,-63400.655270655276,-80.34180529745574,4,Yes,No,2023,6
M1081,A36,B777,Scheduled,Avionics,2023-11-11,2023-11-11,2023-11-14,60945.0,68701.0,76.25535055350554,74499.0,InHouse,High,completed,Singapore,76.25535055350554,1.0,7756.0,12.726228566740506,3,No,No,2023,11
M188,A35,B737,Emergency,Electrical,2023-06-08,2023-06-08,2023-06-14,78913.65527065528,31944.0,68.0,6453.0,InHouse,High,Cancelled,LosAngeles,68.0,5.0,-46969.655270655276,-59.52031382852614,6,No,No,2023,6
M2086,A30,b737,Emergency,Engine,2023-04-14,2023-04-14,2023-04-26,75462.0,100549.0,61.0,29153.0,InHouse,Medium,completed,Dubai,139.0,5.559125085440875,25087.0,33.244546924279774,12,No,Yes,2023,4
M2250,A38,A-320,scheduled,Avionics,2022-09-21,2022-09-21,2022-09-30,26423.0,38954.0,20.0,46308.978087649404,InHouse,Medium,completed,Chicago,82.0,8.0,12531.0,47.42459221133103,9,No,No,2022,9
M1493,A57,b737,Emergency,Hydraulics,2023-04-03,2023-04-03,2023-04-14,70636.0,85239.29113067027,115.0,58883.0,V-B,High,Completed,Dallas,145.0,3.0,14603.291130670274,20.67400635748099,11,No,No,2023,4
M4447,A02,B787,scheduled,Electrical,2022-02-24,2022-03-07,2022-03-08,51818.0,66955.0,110.74154067674586,46308.978087649404,InHouse,High,Completed,Paris,148.0,5.0,15137.0,29.211856883708364,1,Yes,No,2022,2
M1014,A13,B737,scheduled,Engine,2024-04-25,2024-04-28,2024-04-29,30319.0,44303.0,69.0,16869.0,V-B,High,Completed,LosAngeles,69.0,8.0,13984.0,46.12289323526502,1,Yes,No,2024,4
M2180,A55,A350,Emergency,Avionics,2023-12-11,2023-12-11,2023-12-11,45946.0,37594.0,89.0,81766.0,InHouse,High,Completed,Dallas,89.0,5.0,-8352.0,-18.177860967222394,0,No,No,2023,12
M2635,A09,B737,scheduled,LandingGear,2024-07-25,2024-07-25,2024-07-26,78913.65527065528,15578.0,64.0,46308.978087649404,V-A,High,completed,Singapore,64.0,6.0,-63335.655270655276,-80.25943679003194,1,No,No,2024,7
M3092,A18,B777,scheduled,Avionics,2022-08-29,2022-08-29,2022-08-30,74184.0,63709.0,76.25535055350554,46308.978087649404,InHouse,Critical,Completed,LosAngeles,76.25535055350554,6.0,-10475.0,-14.120295481505446,1,No,No,2022,8
M2650,A51,A350,Scheduled,Hydraulics,2023-01-21,2023-01-21,2023-01-26,78913.65527065528,95919.0,76.25535055350554,37889.0,V-A,Medium,Completed,Dallas,76.25535055350554,5.559125085440875,17005.344729344724,21.54930559358883,5,No,Yes,2023,1
M3448,A58,B787,Preventive,Engine,2022-02-22,2022-02-22,2022-02-23,78913.65527065528,6129.0,20.0,46308.978087649404,InHouse,Medium,completed,Tokyo,20.0,2.0,-72784.65527065528,-92.23328335383911,1,No,No,2022,2
M4138,A22,B737,scheduled,LandingGear,2023-02-23,2023-02-23,2023-02-25,28107.0,26321.0,10.0,86204.0,InHouse,High,InProgress,Dallas,10.0,8.0,-1786.0,-6.354288967161205,2,No,No,2023,2
M1417,A45,A-320,Preventive,Electrical,2024-01-23,2024-01-23,2024-01-23,78913.65527065528,107603.0,29.0,23389.0,InHouse,High,completed,Dallas,29.0,3.0,28689.344729344724,36.35536160496814,0,No,Yes,2024,1
M2985,A50,B737,Scheduled,Engine,2024-05-23,2024-05-23,2024-05-29,140848.0,116550.0,76.25535055350554,46308.978087649404,inhouse,Critical,Cancelled,NewYork,76.25535055350554,9.0,-24298.0,-17.251221174599568,6,No,Yes,2024,5
M4815,A04,A350,Scheduled,Avionics,2022-01-17,2022-01-17,2022-01-18,78913.65527065528,100097.0,76.25535055350554,46308.978087649404,inhouse,High,InProgress,Atlanta,76.25535055350554,10.0,21183.344729344724,26.84369980922926,1,No,Yes,2022,1
M1755,A50,B777,Unscheduled,LandingGear,2024-08-16,2024-08-16,2024-08-23,12786.0,17399.0,38.0,59064.0,V-B,High,completed,Dubai,38.0,1.0,4613.0,36.07852338495229,7,No,No,2024,8
M4114,A16,B737,Emergency,LandingGear,2023-12-05,2023-12-05,2023-12-06,39015.0,41735.0,59.0,72586.0,V-B,Low,Delayed,Dallas,76.25535055350554,4.0,2720.0,6.971677559912854,1,No,No,2023,12
M4437,A38,b737,Preventive,Hydraulics,2022-09-24,2022-09-24,2022-09-25,18524.0,17090.0,76.25535055350554,77524.0,V-C,High,Cancelled,Dallas,76.25535055350554,5.559125085440875,-1434.0,-7.741308572662492,1,No,No,2022,9
M4337,A33,B737,Emergency,Structure,2024-08-02,2024-08-02,2024-08-03,76987.0,85239.29113067027,29.0,33555.0,inhouse,Medium,Completed,NewYork,29.0,5.559125085440875,8252.291130670274,10.719070921935229,1,No,No,2024,8
M1924,A19,B737,Emergency,LandingGear,2023-02-12,2023-02-12,2023-02-13,44325.0,85239.29113067027,76.25535055350554,69856.0,InHouse,Low,Delayed,Dallas,76.25535055350554,3.0,40914.29113067027,92.30522533710158,1,No,No,2023,2
M2184,A31,B737,scheduled,LandingGear,2024-07-30,2024-07-30,2024-07-31,142556.0,85239.29113067027,65.0,68203.0,V-C,High,completed,LosAngeles,65.0,5.0,-57316.70886932973,-40.20645140809908,1,No,No,2024,7
M1135,A51,B737,scheduled,Engine,2022-04-07,2022-04-07,2022-04-23,78913.65527065528,162532.0,60.0,27033.0,V-B,Critical,InProgress,Frankfurt,60.0,3.0,83618.34472934472,105.96181920930347,16,No,Yes,2022,4
M023,A59,A-320,Scheduled,Engine,2022-07-28,2022-08-02,2022-08-03,133065.0,85239.29113067027,38.0,56518.0,V-C,High,completed,London,38.0,5.0,-47825.70886932973,-35.941614150475125,1,Yes,No,2022,7
